공정,설비타입,설비코드,설비명,ERP I/F 여부,Work Center,가동현황,순간정지 발생,설비고장,Total,기종교체,기종교체(자동)(Count-가동),자재문제,작업준비,작업준비(자동)(Count-가동),품질문제,공정별특성유실,IDLE,Total,MTBI(분),순간정지시간(분),설비고장시간(분),Total(분),기종교체시간(분),기종교체(자동)시간(분),자재문제시간(분),작업준비시간(분),작업준비(자동)시간(분),품질문제시간(분),공정별특성유실시간(분),IDLETime(분),Total(분),MTBI2(분),CutoffDay
절단 대공정(MF),MF 확장 마운터기,E2101494,MFS10 - MF 확장 마운터기,POSSIBLE,MLCC020,1168.45,152,0,152,0,0,0,9,0,0,0,0,9,7.69,189.8,0,189.8,0,0,0,34.63,0,0,0,0,34.63,7.26,2022-01-15
절단 대공정(MF),MF 확장 마운터기,E2101494,MFS10 - MF 확장 마운터기,POSSIBLE,MLCC020,798.6,242,3,245,0,0,0,14,0,0,0,0,14,3.26,383,70.72,453.72,0,0,0,104.57,0,0,0,0,104.57,3.08,2022-01-16
절단 대공정(MF),MF 확장 마운터기,E2101494,MFS10 - MF 확장 마운터기,POSSIBLE,MLCC020,951.57,237,0,237,0,0,0,10,0,0,0,0,10,4.02,317.77,0,317.77,0,0,0,63.47,0,0,0,0,63.47,3.85,2022-01-17
절단 대공정(MF),MF 확장 마운터기,E2101494,MFS10 - MF 확장 마운터기,POSSIBLE,MLCC020,1076.67,116,0,116,0,0,0,9,0,0,0,0,9,9.28,125.73,0,125.73,0,0,0,111.5,0,0,0,0,111.5,8.61,2022-01-18
절단 대공정(MF),MF 확장 마운터기,E2101494,MFS10 - MF 확장 마운터기,POSSIBLE,MLCC020,1084.88,113,0,113,0,0,0,7,0,0,0,0,7,9.6,226.05,0,226.05,0,0,0,48.03,0,0,0,0,48.03,9.04,2022-01-19
절단 대공정(MF),MF 확장 마운터기,E2101494,MFS10 - MF 확장 마운터기,POSSIBLE,MLCC020,1099.77,94,0,94,0,0,0,10,0,0,0,0,10,11.7,133.48,0,133.48,0,0,0,48.93,0,0,0,0,48.93,10.57,2022-01-20
절단 대공정(MF),MF 확장 마운터기,E2101494,MFS10 - MF 확장 마운터기,POSSIBLE,MLCC020,1135.33,147,0,147,0,0,0,9,0,0,0,0,9,7.72,168.97,0,168.97,0,0,0,69.32,0,0,0,0,69.32,7.28,2022-01-21
절단 대공정(MF),MF 확장 마운터기,E2101494,MFS10 - MF 확장 마운터기,POSSIBLE,MLCC020,1110.63,138,0,138,0,0,0,9,0,0,0,0,9,8.05,228.83,0,228.83,0,0,0,38.32,0,0,0,0,38.32,7.56,2022-01-22
절단 대공정(MF),MF 확장 마운터기,E2101494,MFS10 - MF 확장 마운터기,POSSIBLE,MLCC020,1277.55,94,0,94,0,0,0,11,0,0,0,0,11,13.59,104.4,0,104.4,0,0,0,34.97,0,0,0,0,34.97,12.17,2022-01-23
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,1059.63,158,0,158,0,0,0,14,0,0,0,0,14,6.71,166.53,0,166.53,0,0,0,108.63,0,0,0,0,108.63,6.16,2022-01-01
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,1094.22,162,0,162,0,0,0,11,0,0,0,0,11,6.75,194.43,0,194.43,0,0,0,47.1,0,0,0,0,47.1,6.33,2022-01-02
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,1061.97,170,0,170,0,0,0,8,0,0,0,0,8,6.25,189.23,0,189.23,0,0,0,106.55,0,0,0,0,106.55,5.97,2022-01-03
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,924.25,179,0,179,0,0,0,10,0,0,0,0,10,5.16,272.45,0,272.45,0,0,0,86.78,0,0,0,0,86.78,4.89,2022-01-04
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,897.9,199,0,199,0,0,0,6,0,0,0,0,6,4.51,436.95,0,436.95,0,0,0,66.98,0,0,0,0,66.98,4.38,2022-01-05
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,1144.63,74,0,74,0,0,0,9,0,0,0,0,9,15.47,130.48,0,130.48,0,0,0,54.18,0,0,0,0,54.18,13.79,2022-01-06
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,1109.77,90,0,90,0,0,0,10,0,0,0,0,10,12.33,172.63,0,172.63,0,0,0,71.98,0,0,0,0,71.98,11.1,2022-01-07
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,1233.9,56,0,56,0,0,0,12,0,0,0,0,12,22.03,92.18,0,92.18,0,0,0,47.23,0,0,0,0,47.23,18.15,2022-01-08
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,876,93,0,93,0,0,0,7,0,0,0,0,7,9.42,157.43,0,157.43,0,0,0,37.4,0,0,0,0,37.4,8.76,2022-01-09
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,615.17,310,0,310,0,0,0,10,0,0,0,0,10,1.98,293.92,0,293.92,0,0,0,218.62,0,0,0,0,218.62,1.92,2022-01-10
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,799.02,280,0,280,0,0,0,9,0,0,0,0,9,2.85,278.85,0,278.85,0,0,0,118.35,0,0,0,0,118.35,2.76,2022-01-11
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,1243.7,80,0,80,0,0,0,3,0,0,0,0,3,15.55,103.27,0,103.27,0,0,0,18.97,0,0,0,0,18.97,14.98,2022-01-12
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,872.78,189,0,189,0,0,0,16,0,0,0,0,16,4.62,318.58,0,318.58,0,0,0,152.13,0,0,0,0,152.13,4.26,2022-01-13
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,648.37,190,0,190,0,0,0,10,0,0,0,0,10,3.41,277.53,0,277.53,0,0,0,156.4,0,0,0,0,156.4,3.24,2022-01-14
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,871.15,263,0,263,0,0,0,9,0,0,0,1,10,3.31,316.53,0,316.53,0,0,0,73.42,0,0,0,3.02,76.43,3.19,2022-01-15
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,1034.18,215,0,215,0,0,0,12,0,0,0,0,12,4.81,285.2,0,285.2,0,0,0,65.02,0,0,0,0,65.02,4.56,2022-01-16
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,970.18,190,0,190,0,0,0,12,0,0,0,0,12,5.11,271.1,0,271.1,0,0,0,104.7,0,0,0,0,104.7,4.8,2022-01-17
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,962.93,138,0,138,0,0,0,13,0,0,0,0,13,6.98,183.35,0,183.35,0,0,0,115.75,0,0,0,0,115.75,6.38,2022-01-18
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,930.32,175,0,175,0,0,0,12,0,0,0,0,12,5.32,253.6,0,253.6,0,0,0,95.15,0,0,0,0,95.15,4.97,2022-01-19
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,1091.03,159,0,159,0,0,0,12,0,0,0,0,12,6.86,171.93,0,171.93,0,0,0,46.23,0,0,0,0,46.23,6.38,2022-01-20
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,1005.48,129,0,129,0,0,0,9,0,0,0,1,10,7.79,143.2,0,143.2,0,0,0,68.8,0,0,0,4.47,73.27,7.23,2022-01-21
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,1254.92,56,0,56,0,0,0,5,0,0,0,0,5,22.41,129.62,0,129.62,0,0,0,24.87,0,0,0,0,24.87,20.57,2022-01-22
절단 대공정(MF),MF 확장 마운터기,E2101495,MFS11 - MF 확장 마운터기,POSSIBLE,MLCC020,1338.73,60,0,60,0,0,0,8,0,0,0,0,8,22.31,45,0,45,0,0,0,32.53,0,0,0,0,32.53,19.69,2022-01-23
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,1079.32,159,0,159,0,0,0,17,0,0,0,0,17,6.79,195.85,0,195.85,0,0,0,114.9,0,0,0,0,114.9,6.13,2022-01-01
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,986.72,273,0,273,0,0,0,6,0,0,0,0,6,3.61,360.13,0,360.13,0,0,0,29.87,0,0,0,0,29.87,3.54,2022-01-02
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,816.33,295,0,295,0,0,0,7,0,0,0,0,7,2.77,491.58,0,491.58,0,0,0,42.85,0,0,0,0,42.85,2.7,2022-01-03
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,492.1,205,1,206,0,0,0,7,0,0,0,1,8,2.39,602.23,6,608.23,0,0,0,46.8,0,0,0,6.27,53.07,2.3,2022-01-04
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,252.33,176,0,176,0,0,0,2,0,0,0,0,2,1.43,577.38,0,577.38,0,0,0,243.37,0,0,0,0,243.37,1.42,2022-01-05
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,792.83,161,0,161,0,0,0,5,0,0,0,0,5,4.92,262.73,0,262.73,0,0,0,47.4,0,0,0,0,47.4,4.78,2022-01-06
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,1058.63,102,0,102,0,0,0,10,0,0,0,1,11,10.38,154.15,0,154.15,0,0,0,91.02,0,0,0,3.02,94.03,9.37,2022-01-07
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,1156.93,84,0,84,0,0,0,9,0,0,0,0,9,13.77,131.55,0,131.55,0,0,0,93.85,0,0,0,0,93.85,12.44,2022-01-08
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,824.13,120,0,120,0,0,0,6,0,0,0,0,6,6.87,135.53,0,135.53,0,0,0,134.47,0,0,0,0,134.47,6.54,2022-01-09
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,712.55,380,0,380,0,0,0,14,0,0,0,0,14,1.88,457.2,0,457.2,0,0,0,137.82,0,0,0,0,137.82,1.81,2022-01-10
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,869.95,175,0,175,0,0,0,12,0,0,0,0,12,4.97,273.4,0,273.4,0,0,0,114.62,0,0,0,0,114.62,4.65,2022-01-11
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,588.78,126,0,126,0,0,0,5,0,0,0,0,5,4.67,178.45,0,178.45,0,0,0,52.62,0,0,0,0,52.62,4.49,2022-01-12
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,775.88,154,0,154,0,0,0,6,0,0,0,1,7,5.04,245.63,0,245.63,0,0,0,56.4,0,0,0,3,59.4,4.82,2022-01-13
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,629.22,221,0,221,0,0,0,12,0,0,0,1,13,2.85,377.45,0,377.45,0,0,0,140.13,0,0,0,3,143.13,2.69,2022-01-14
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,354.12,114,0,114,0,0,0,5,0,0,0,0,5,3.11,181.17,0,181.17,0,0,0,28.88,0,0,0,0,28.88,2.98,2022-01-15
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-16
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,370.33,24,0,24,0,0,0,2,0,0,0,0,2,15.43,60.92,0,60.92,0,0,0,12.53,0,0,0,0,12.53,14.24,2022-01-17
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,1137.67,75,0,75,0,0,0,11,0,0,0,0,11,15.17,111.3,0,111.3,0,0,0,97.72,0,0,0,0,97.72,13.23,2022-01-18
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,870.83,66,0,66,0,0,0,12,0,0,0,0,12,13.19,137.12,0,137.12,0,0,0,88.87,0,0,0,0,88.87,11.16,2022-01-19
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,1224.97,61,0,61,0,0,0,10,0,0,0,0,10,20.08,101.48,0,101.48,0,0,0,56.63,0,0,0,0,56.63,17.25,2022-01-20
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,1249.77,85,0,85,0,0,0,6,0,0,0,0,6,14.7,107.2,0,107.2,0,0,0,27.92,0,0,0,0,27.92,13.73,2022-01-21
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,1249.78,33,0,33,0,0,0,9,0,0,0,0,9,37.87,52.85,0,52.85,0,0,0,92.88,0,0,0,0,92.88,29.76,2022-01-22
절단 대공정(MF),MF 확장 마운터기,E2101496,MFS12 - MF 확장 마운터기,POSSIBLE,MLCC020,1248.93,85,0,85,0,0,0,9,0,0,0,0,9,14.69,114.18,0,114.18,0,0,0,41.47,0,0,0,0,41.47,13.29,2022-01-23
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,1174.98,148,0,148,0,0,0,6,0,0,0,0,6,7.94,150.2,0,150.2,0,0,0,51.67,0,0,0,0,51.67,7.63,2022-01-01
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,1216.42,156,0,156,0,0,0,7,0,0,0,0,7,7.8,131.83,0,131.83,0,0,0,30.47,0,0,0,0,30.47,7.46,2022-01-02
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,1140.78,168,1,169,0,0,0,8,0,0,0,0,8,6.75,167.28,3.5,170.78,0,0,0,44.62,0,0,0,0,44.62,6.45,2022-01-03
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,897.73,213,3,216,0,0,0,11,0,0,0,1,12,4.16,211.45,27.27,238.72,0,0,0,154,0,0,0,3.03,157.03,3.94,2022-01-04
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,574.63,314,0,314,0,0,0,6,0,0,0,1,7,1.83,442.53,0,442.53,0,0,0,57.62,0,0,0,3.02,60.63,1.79,2022-01-05
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,1166.03,137,0,137,0,0,0,6,0,0,0,1,7,8.51,136.8,0,136.8,0,0,0,23.7,0,0,0,3,26.7,8.1,2022-01-06
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,1198.52,102,0,102,0,0,0,6,0,0,0,0,6,11.75,132.65,0,132.65,0,0,0,26.52,0,0,0,0,26.52,11.1,2022-01-07
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,1208.45,106,0,106,0,0,0,9,0,0,0,0,9,11.4,129.08,0,129.08,0,0,0,41.12,0,0,0,0,41.12,10.51,2022-01-08
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,470.28,55,0,55,0,0,0,6,0,0,0,0,6,8.55,44.23,0,44.23,0,0,0,323.93,0,0,0,0,323.93,7.71,2022-01-09
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,996.88,113,0,113,0,0,0,8,0,0,0,0,8,8.82,357.13,0,357.13,0,0,0,50.32,0,0,0,0,50.32,8.24,2022-01-10
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,928.93,195,0,195,0,0,0,11,0,0,0,0,11,4.76,198.37,0,198.37,0,0,0,106.1,0,0,0,0,106.1,4.51,2022-01-11
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,542.58,154,0,154,0,0,0,6,0,0,0,0,6,3.52,156.48,0,156.48,0,0,0,60.38,0,0,0,0,60.38,3.39,2022-01-12
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,961,113,0,113,0,0,0,17,0,0,0,0,17,8.5,124.97,0,124.97,0,0,0,119.48,0,0,0,0,119.48,7.39,2022-01-13
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,785.18,82,0,82,0,0,0,16,0,0,0,0,16,9.58,147.52,0,147.52,0,0,0,149.07,0,0,0,0,149.07,8.01,2022-01-14
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,1164.72,175,0,175,0,0,0,11,0,0,0,0,11,6.66,132.87,0,132.87,0,0,0,84.1,0,0,0,0,84.1,6.26,2022-01-15
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,1206.97,143,0,143,0,0,0,10,0,0,0,0,10,8.44,132.65,0,132.65,0,0,0,55.78,0,0,0,0,55.78,7.89,2022-01-16
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,1166.2,89,0,89,0,0,0,10,0,0,0,0,10,13.1,130.65,0,130.65,0,0,0,91.27,0,0,0,0,91.27,11.78,2022-01-17
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,1056.2,128,0,128,0,0,0,9,0,0,0,0,9,8.25,210.12,0,210.12,0,0,0,71.85,0,0,0,0,71.85,7.71,2022-01-18
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,946.88,153,0,153,0,0,0,9,0,0,0,0,9,6.19,327.1,0,327.1,0,0,0,52.3,0,0,0,0,52.3,5.84,2022-01-19
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,1067.48,117,0,117,4,0,0,8,0,0,0,0,12,9.12,138.25,0,138.25,114.67,0,0,27.87,0,0,0,0,142.53,8.28,2022-01-20
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,1214.63,114,0,114,0,0,0,6,0,0,0,0,6,10.65,145.83,0,145.83,0,0,0,23.47,0,0,0,0,23.47,10.12,2022-01-21
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,1014.2,195,0,195,0,0,0,6,0,0,0,0,6,5.2,305.75,0,305.75,0,0,0,47.88,0,0,0,0,47.88,5.05,2022-01-22
절단 대공정(MF),MF 확장 마운터기,E2101497,MFS13 - MF 확장 마운터기,POSSIBLE,MLCC020,1201.07,154,0,154,0,0,0,10,0,0,0,0,10,7.8,174.97,0,174.97,0,0,0,38.25,0,0,0,0,38.25,7.32,2022-01-23
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1270.32,75,0,75,0,0,0,8,0,0,0,1,9,16.94,84.73,0,84.73,0,0,0,43.12,0,0,0,3.02,46.13,15.12,2022-01-01
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1239.28,77,0,77,0,0,0,10,0,0,0,0,10,16.09,81.22,0,81.22,0,0,0,66.92,0,0,0,0,66.92,14.24,2022-01-02
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1230.83,60,0,60,0,0,0,8,0,0,0,0,8,20.51,82.43,0,82.43,0,0,0,67.35,0,0,0,0,67.35,18.1,2022-01-03
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1145.97,99,0,99,0,0,0,5,0,0,0,0,5,11.58,194.78,0,194.78,0,0,0,29.92,0,0,0,0,29.92,11.02,2022-01-04
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1050.6,149,0,149,0,0,1,10,0,0,0,0,11,7.05,259.05,0,259.05,0,0,4.67,83.28,0,0,0,0,87.95,6.57,2022-01-05
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1228.25,75,0,75,0,0,0,7,0,0,0,0,7,16.38,79.03,0,79.03,0,0,0,47.22,0,0,0,0,47.22,14.98,2022-01-06
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1196.77,113,0,113,0,0,0,6,0,0,0,0,6,10.59,118.58,0,118.58,0,0,0,28.12,0,0,0,0,28.12,10.06,2022-01-07
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1260.98,58,0,58,0,0,0,11,0,0,0,0,11,21.74,64.17,0,64.17,0,0,0,48.4,0,0,0,0,48.4,18.28,2022-01-08
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1226.62,79,0,79,0,0,0,10,0,0,0,0,10,15.53,83.13,0,83.13,0,0,0,76.45,0,0,0,0,76.45,13.78,2022-01-09
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,329.72,20,0,20,0,0,0,1,0,0,0,0,1,16.49,18.37,0,18.37,0,0,0,3.93,0,0,0,0,3.93,15.7,2022-01-10
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,52.93,5,0,5,0,0,0,0,0,0,0,0,0,10.59,2.07,0,2.07,0,0,0,0,0,0,0,0,0,10.59,2022-01-11
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,701.43,86,0,86,0,0,0,7,0,0,0,0,7,8.16,116.42,0,116.42,0,0,0,93.03,0,0,0,0,93.03,7.54,2022-01-12
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1149.5,73,0,73,0,0,0,9,0,0,0,0,9,15.75,143.67,0,143.67,0,0,0,85.13,0,0,0,0,85.13,14.02,2022-01-13
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,771.02,100,0,100,0,0,0,16,0,0,0,0,16,7.71,244.7,0,244.7,0,0,0,129.5,0,0,0,0,129.5,6.65,2022-01-14
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1130.65,128,0,128,1,0,0,13,0,0,0,0,14,8.83,117.6,0,117.6,4.28,0,0,84.68,0,0,0,0,88.97,7.96,2022-01-15
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1326.3,37,0,37,0,0,0,10,0,0,0,0,10,35.85,39.85,0,39.85,0,0,0,48.12,0,0,0,0,48.12,28.22,2022-01-16
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,763.62,158,2,160,0,0,0,9,0,0,0,0,9,4.77,222.98,44.45,267.43,0,0,0,51.37,0,0,0,0,51.37,4.52,2022-01-17
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1152.65,44,0,44,0,0,0,12,0,0,0,0,12,26.2,101.45,0,101.45,0,0,0,97.43,0,0,0,0,97.43,20.58,2022-01-18
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1228.77,39,0,39,0,0,0,10,0,0,0,0,10,31.51,50.42,0,50.42,0,0,0,70.23,0,0,0,0,70.23,25.08,2022-01-19
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1207.28,125,0,125,0,0,0,9,0,0,0,0,9,9.66,122.62,0,122.62,0,0,0,33.43,0,0,0,0,33.43,9.01,2022-01-20
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1264.93,99,0,99,0,0,0,8,0,0,0,0,8,12.78,72.43,0,72.43,0,0,0,43.77,0,0,0,0,43.77,11.82,2022-01-21
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1119.07,123,0,123,0,0,0,7,0,0,0,0,7,9.1,220.27,0,220.27,0,0,0,44.35,0,0,0,0,44.35,8.61,2022-01-22
절단 대공정(MF),MF 확장 마운터기,E2101498,MFS14 - MF 확장 마운터기,POSSIBLE,MLCC020,1335.4,59,0,59,0,0,0,8,0,0,0,0,8,22.63,54.23,0,54.23,0,0,0,26.62,0,0,0,0,26.62,19.93,2022-01-23
